sample_id,acid,conc_gL,day,T,pH
T_55_M_5_C_D4,C2,0.14087039,10.5,55.0,5.0
T_55_M_5_C_D4,C3,0.0,10.5,55.0,5.0
T_55_M_5_C_D4,C4,0.0,10.5,55.0,5.0
T_55_M_5_C_D4,total,0.14087039,10.5,55.0,5.0
T_55_M_5_C_D5,C2,0.293020303,14.5,55.0,5.0
T_55_M_5_C_D5,C3,0.0,14.5,55.0,5.0
T_55_M_5_C_D5,C4,0.0,14.5,55.0,5.0
T_55_M_5_C_D5,total,0.293020303,14.5,55.0,5.0
T_55_M_7_A_D0,C2,0.266554133,0.0,55.0,7.0
T_55_M_7_A_D0,C3,0.0,0.0,55.0,7.0
T_55_M_7_A_D0,C4,0.0,0.0,55.0,7.0
T_55_M_7_A_D0,total,0.266554133,0.0,55.0,7.0
T_55_M_7_A_D1,C2,0.533645462,1.5,55.0,7.0
T_55_M_7_A_D1,C3,0.106791879,1.5,55.0,7.0
T_55_M_7_A_D1,C4,0.0,1.5,55.0,7.0
T_55_M_7_A_D1,total,0.640437341,1.5,55.0,7.0
T_55_M_7_A_D5,C2,0.0,14.5,55.0,7.0
T_55_M_7_A_D5,C3,0.0,14.5,55.0,7.0
T_55_M_7_A_D5,C4,0.0,14.5,55.0,7.0
T_55_M_7_A_D5,total,0.0,14.5,55.0,7.0
T_55_M_7_B_D0,C2,0.117526964,0.0,55.0,7.0
T_55_M_7_B_D0,C3,0.0,0.0,55.0,7.0
T_55_M_7_B_D0,C4,0.0,0.0,55.0,7.0
T_55_M_7_B_D0,total,0.117526964,0.0,55.0,7.0
T_55_M_7_B_D1,C2,0.422534601,1.5,55.0,7.0
T_55_M_7_B_D1,C3,0.0,1.5,55.0,7.0
T_55_M_7_B_D1,C4,0.0,1.5,55.0,7.0
T_55_M_7_B_D1,total,0.422534601,1.5,55.0,7.0
T_55_M_7_B_D2,C2,0.091409231,3.541666667,55.0,7.0
T_55_M_7_B_D2,C3,0.0,3.541666667,55.0,7.0
T_55_M_7_B_D2,C4,0.0,3.541666667,55.0,7.0
T_55_M_7_B_D2,total,0.091409231,3.541666667,55.0,7.0
T_55_M_7_B_D4,C2,0.0,10.5,55.0,7.0
T_55_M_7_B_D4,C3,0.0,10.5,55.0,7.0
T_55_M_7_B_D4,C4,0.0,10.5,55.0,7.0
T_55_M_7_B_D4,total,0.0,10.5,55.0,7.0
T_55_M_7_B_D5,C2,0.08099876,14.5,55.0,7.0
T_55_M_7_B_D5,C3,0.0,14.5,55.0,7.0
T_55_M_7_B_D5,C4,0.0,14.5,55.0,7.0
T_55_M_7_B_D5,total,0.08099876,14.5,55.0,7.0
T_55_M_7_C_D1,C2,1.049768138,1.5,55.0,7.0
T_55_M_7_C_D1,C3,0.0,1.5,55.0,7.0
T_55_M_7_C_D1,C4,0.0,1.5,55.0,7.0
T_55_M_7_C_D1,total,1.049768138,1.5,55.0,7.0
T_55_M_7_C_D3,C2,0.083486527,6.416666667,55.0,7.0
T_55_M_7_C_D3,C3,0.0,6.416666667,55.0,7.0
T_55_M_7_C_D3,C4,0.0,6.416666667,55.0,7.0
T_55_M_7_C_D3,total,0.083486527,6.416666667,55.0,7.0
T_55_M_9_A_D1,C2,0.252315394,1.5,55.0,9.0
T_55_M_9_A_D1,C3,0.0,1.5,55.0,9.0
T_55_M_9_A_D1,C4,0.0,1.5,55.0,9.0
T_55_M_9_A_D1,total,0.252315394,1.5,55.0,9.0
T_55_M_9_A_D2,C2,0.196663121,3.541666667,55.0,9.0
T_55_M_9_A_D2,C3,0.0,3.541666667,55.0,9.0
T_55_M_9_A_D2,C4,0.0,3.541666667,55.0,9.0
T_55_M_9_A_D2,total,0.196663121,3.541666667,55.0,9.0
T_55_M_9_A_D3,C2,0.593055615,6.416666667,55.0,9.0
T_55_M_9_A_D3,C3,0.0,6.416666667,55.0,9.0
T_55_M_9_A_D3,C4,0.0,6.416666667,55.0,9.0
T_55_M_9_A_D3,total,0.593055615,6.416666667,55.0,9.0
T_55_M_9_A_D4,C2,0.686463904,10.5,55.0,9.0
T_55_M_9_A_D4,C3,0.0,10.5,55.0,9.0
T_55_M_9_A_D4,C4,0.0,10.5,55.0,9.0
T_55_M_9_A_D4,total,0.686463904,10.5,55.0,9.0
T_55_M_9_A_D5,C2,0.964808282,14.5,55.0,9.0
T_55_M_9_A_D5,C3,0.0,14.5,55.0,9.0
T_55_M_9_A_D5,C4,0.0,14.5,55.0,9.0
T_55_M_9_A_D5,total,0.964808282,14.5,55.0,9.0
T_55_M_9_B_D0,C2,0.092809164,0.0,55.0,9.0
T_55_M_9_B_D0,C3,0.0,0.0,55.0,9.0
T_55_M_9_B_D0,C4,0.0,0.0,55.0,9.0
T_55_M_9_B_D0,total,0.092809164,0.0,55.0,9.0
T_55_M_9_B_D1,C2,0.163122038,1.5,55.0,9.0
T_55_M_9_B_D1,C3,0.0,1.5,55.0,9.0
T_55_M_9_B_D1,C4,0.0,1.5,55.0,9.0
T_55_M_9_B_D1,total,0.163122038,1.5,55.0,9.0
T_55_M_9_B_D2,C2,0.20134686,3.541666667,55.0,9.0
T_55_M_9_B_D2,C3,0.0,3.541666667,55.0,9.0
T_55_M_9_B_D2,C4,0.0,3.541666667,55.0,9.0
T_55_M_9_B_D2,total,0.20134686,3.541666667,55.0,9.0
T_55_M_9_B_D3,C2,0.476645287,6.416666667,55.0,9.0
T_55_M_9_B_D3,C3,0.0,6.416666667,55.0,9.0
T_55_M_9_B_D3,C4,0.0,6.416666667,55.0,9.0
T_55_M_9_B_D3,total,0.476645287,6.416666667,55.0,9.0
T_55_M_9_B_D4,C2,0.419501512,10.5,55.0,9.0
T_55_M_9_B_D4,C3,0.0,10.5,55.0,9.0
T_55_M_9_B_D4,C4,0.176167435,10.5,55.0,9.0
T_55_M_9_B_D4,total,0.595668947,10.5,55.0,9.0
T_55_M_9_B_D5,C2,0.791328963,14.5,55.0,9.0
T_55_M_9_B_D5,C3,0.0,14.5,55.0,9.0
T_55_M_9_B_D5,C4,0.0,14.5,55.0,9.0
T_55_M_9_B_D5,total,0.791328963,14.5,55.0,9.0
T_55_M_9_C_D0,C2,0.203473977,0.0,55.0,9.0
T_55_M_9_C_D0,C3,0.0,0.0,55.0,9.0
T_55_M_9_C_D0,C4,0.0,0.0,55.0,9.0
T_55_M_9_C_D0,total,0.203473977,0.0,55.0,9.0
T_55_M_9_C_D1,C2,0.254472867,1.5,55.0,9.0
T_55_M_9_C_D1,C3,0.0,1.5,55.0,9.0
T_55_M_9_C_D1,C4,0.0,1.5,55.0,9.0
T_55_M_9_C_D1,total,0.254472867,1.5,55.0,9.0
T_55_M_9_C_D2,C2,0.495403238,3.541666667,55.0,9.0
T_55_M_9_C_D2,C3,0.0,3.541666667,55.0,9.0
T_55_M_9_C_D2,C4,0.0,3.541666667,55.0,9.0
T_55_M_9_C_D2,total,0.495403238,3.541666667,55.0,9.0
T_55_M_9_C_D3,C2,0.895833716,6.416666667,55.0,9.0
T_55_M_9_C_D3,C3,0.0,6.416666667,55.0,9.0
T_55_M_9_C_D3,C4,0.0,6.416666667,55.0,9.0
T_55_M_9_C_D3,total,0.895833716,6.416666667,55.0,9.0
T_55_M_9_C_D4,C2,0.71662397,10.5,55.0,9.0
T_55_M_9_C_D4,C3,0.0,10.5,55.0,9.0
T_55_M_9_C_D4,C4,0.0,10.5,55.0,9.0
T_55_M_9_C_D4,total,0.71662397,10.5,55.0,9.0
T_55_M_9_C_D5,C2,0.81557171,14.5,55.0,9.0
T_55_M_9_C_D5,C3,0.0,14.5,55.0,9.0
T_55_M_9_C_D5,C4,0.0,14.5,55.0,9.0
T_55_M_9_C_D5,total,0.81557171,14.5,55.0,9.0
